x;value
6.34;28.008586
6.36;28.147079
6.38;28.285593
6.40;28.424127
6.42;28.562682
6.44;28.701255
6.46;28.839892
6.48;28.978503
6.50;29.117130
6.52;29.255773
6.54;29.394431
6.56;29.533104
6.58;29.671791
6.60;29.810490
6.62;29.949202
6.64;30.087926
6.66;30.226661
6.68;30.365406
6.70;30.504161
6.72;30.642925
6.74;30.781697
6.76;30.920477
6.78;31.059264
6.80;31.198058
6.82;31.336857
6.84;31.475661
6.86;31.614470
6.88;31.753334
6.90;31.892153
6.92;32.030974
6.94;32.169797
6.96;32.308622
6.98;32.447449
7.00;32.586275
7.02;32.725102
7.04;32.863928
7.06;33.002754
7.08;33.141577
7.10;33.280398
7.12;33.419217
7.14;33.558033
7.16;33.696844
7.18;33.835652
7.20;33.974455
7.22;34.113252
7.24;34.252044
7.26;34.390830
7.28;34.529609
7.30;34.668436
7.32;34.807202
7.34;34.945960
7.36;35.084709
7.38;35.223450
7.40;35.362181
7.42;35.500902
7.44;35.639613
7.46;35.778313
7.48;35.917002
7.50;36.055679
7.52;36.194344
7.54;36.332997
7.56;36.471637
7.58;36.610264
7.60;36.748877
7.62;36.887476
7.64;37.026060
7.66;37.164630
7.68;37.303184
7.70;37.441723
7.72;37.580246
7.74;37.718814
7.76;37.857305
7.78;37.995780
7.80;38.134237
7.82;38.272676
7.84;38.411097
7.86;38.549500
7.88;38.687884
7.90;38.826249
7.92;38.964594
7.94;39.102919
7.96;39.241224
7.98;39.379509
8.00;39.517773
8.02;39.656016
8.04;39.794237
8.06;39.932437
8.08;40.070614
8.10;40.208769
8.12;40.346901
8.14;40.485011
8.16;40.623163
8.18;40.761227
8.20;40.899268
8.22;41.037284
8.24;41.175276
8.26;41.313244
8.28;41.451186
8.30;41.589103
8.32;41.726995
8.34;41.864861
8.36;42.002701
8.38;42.140514
8.40;42.278302
8.42;42.416062
8.44;42.553795
8.46;42.691501
8.48;42.829179
8.50;42.966830
8.52;43.104452
8.54;43.242047
8.56;43.379612
8.58;43.517149
8.60;43.654729
8.62;43.792209
8.64;43.929661
8.66;44.067082
8.68;44.204474
8.70;44.341836
8.72;44.479167
8.74;44.616468
8.76;44.753738
8.78;44.890977
8.80;45.028185
8.82;45.165362
8.84;45.302507
8.86;45.439621
8.88;45.576702
8.90;45.713752
8.92;45.850769
8.94;45.987753
8.96;46.124705
8.98;46.261624
9.00;46.398510
9.02;46.535362
9.04;46.672258
9.06;46.809046
9.08;46.945799
9.10;47.082519
9.12;47.219204
9.14;47.355856
9.16;47.492472
9.18;47.629055
9.20;47.765602
9.22;47.902114
9.24;48.038592
9.26;48.175034
9.28;48.311440
9.30;48.447811
9.32;48.584146
9.34;48.720445
9.36;48.856709
9.38;48.992936
9.40;49.129126
9.42;49.265281
9.44;49.401398
9.46;49.537479
9.48;49.673605
9.50;49.809613
9.52;49.945585
9.54;50.081519
9.56;50.217416
9.58;50.353275
9.60;50.489096
9.62;50.624880
9.64;50.760626
9.66;50.896333
9.68;51.032003
9.70;51.167634
9.72;51.303226
9.74;51.438780
9.76;51.574296
9.78;51.709772
9.80;51.845210
9.82;51.980608
9.84;52.115967
9.86;52.251287
9.88;52.386568
9.90;52.521809
9.92;52.657098
9.94;52.792261
9.96;52.927385
9.98;53.062469
10.00;53.197513
