x;value
2.04;-0.506964
2.06;-0.532366
2.08;-0.558314
2.10;-0.584848
2.12;-0.612010
2.14;-0.639846
2.16;-0.668403
2.18;-0.697734
2.20;-0.727896
2.22;-0.758949
2.24;-0.790959
2.26;-0.823998
2.28;-0.858145
2.30;-0.893484
2.32;-0.930110
2.34;-0.968124
2.36;-1.007640
2.38;-1.048782
2.40;-1.091686
2.42;-1.136506
2.44;-1.183412
2.46;-1.232591
2.48;-1.284258
2.50;-1.338648
2.52;-1.396032
2.54;-1.456712
2.56;-1.521035
2.58;-1.589394
2.60;-1.662243
2.62;-1.740103
2.64;-1.823579
2.66;-1.913374
2.68;-2.010317
2.70;-2.115383
2.72;-2.229733
2.74;-2.354759
2.76;-2.492146
2.78;-2.643948
2.80;-2.812703
2.82;-3.001580
2.84;-3.214585
2.86;-3.456865
2.88;-3.735139
2.90;-4.058353
2.92;-4.438678
2.94;-4.893118
2.96;-5.446166
2.98;-6.134442
3.00;-7.015252
3.02;-8.183609
3.04;-9.809343
3.06;-12.228794
3.08;-16.215162
3.10;-24.028832
3.12;-46.304808
3.14;-627.873644
3.16;54.319941
3.18;26.023870
3.20;17.101656
3.22;12.727758
3.24;10.129018
3.26;8.405915
3.28;7.178855
3.30;6.259947
3.32;5.545554
3.34;4.973826
3.36;4.505565
3.38;4.114730
3.40;3.783337
3.42;3.498574
3.44;3.251059
3.46;3.033771
3.48;2.841345
3.50;2.669617
3.52;2.515298
3.54;2.375765
3.56;2.248891
3.58;2.132940
3.60;2.026479
3.62;1.928312
3.64;1.837437
3.66;1.753005
3.68;1.674294
3.70;1.600684
3.72;1.531641
3.74;1.466703
3.76;1.405467
3.78;1.347580
3.80;1.292731
3.82;1.240648
3.84;1.191087
3.86;1.143832
3.88;1.098692
3.90;1.055493
3.92;1.014080
3.94;0.974314
3.96;0.936069
3.98;0.899229
4.00;0.863691
4.02;0.829360
4.04;0.796150
4.06;0.763981
4.08;0.732780
4.10;0.702481
4.12;0.673021
4.14;0.644344
4.16;0.616397
4.18;0.589131
4.20;0.562499
4.22;0.536461
4.24;0.510975
4.26;0.486005
4.28;0.461516
4.30;0.437474
4.32;0.413850
4.34;0.390614
4.36;0.367738
4.38;0.345196
4.40;0.322964
4.42;0.301016
4.44;0.279332
4.46;0.257888
4.48;0.236665
4.50;0.215641
4.52;0.194798
4.54;0.174117
4.56;0.153580
4.58;0.133168
4.60;0.112865
4.62;0.092653
4.64;0.072516
4.66;0.052437
4.68;0.032400
4.70;0.012390
4.72;-0.007611
4.74;-0.027618
4.76;-0.047647
4.78;-0.067714
4.80;-0.087836
4.82;-0.108028
4.84;-0.128308
4.86;-0.148693
4.88;-0.169198
4.90;-0.189844
4.92;-0.210646
4.94;-0.231625
4.96;-0.252799
4.98;-0.274188
5.00;-0.295813
5.02;-0.317695
5.04;-0.339858
5.06;-0.362324
5.08;-0.385117
5.10;-0.408265
5.12;-0.431794
5.14;-0.455733
5.16;-0.480112
5.18;-0.504964
5.20;-0.530323
5.22;-0.556226
5.24;-0.582712
5.26;-0.609823
5.28;-0.637603
5.30;-0.666101
5.32;-0.695369
5.34;-0.725462
5.36;-0.756442
5.38;-0.788373
5.40;-0.821328
5.42;-0.855383
5.44;-0.890624
5.46;-0.927144
5.48;-0.965044
5.50;-1.004436
5.52;-1.045443
5.54;-1.088201
5.56;-1.132863
5.58;-1.179596
5.60;-1.228587
5.62;-1.280047
5.64;-1.334211
5.66;-1.391346
5.68;-1.451751
5.70;-1.515770
5.72;-1.583793
5.74;-1.656266
5.76;-1.733706
5.78;-1.816710
5.80;-1.905974
5.82;-2.002314
5.84;-2.106693
5.86;-2.220256
5.88;-2.344375
5.90;-2.480707
5.92;-2.631276
5.94;-2.798574
5.96;-2.985714
5.98;-3.196626
6.00;-3.436353
6.02;-3.711468
6.04;-4.030707
6.06;-4.405938
